area_sqft,price_lakhs
881.9,155.43
845.52,166.7
1048.1,211.56
1027.19,215.76
717.93,186.46
1324.54,208.18
1296.32,220.34
1160.02,210.78
1522.34,274.15
1171.0,234.56
670.33,126.07
927.67,137.32
1228.98,198.12
531.96,83.66
804.53,186.38
345.89,69.08
1604.04,283.67
1042.53,162.27
1108.72,249.62
372.02,67.39
1289.2,261.27
1008.87,153.53
270.56,96.87
1059.87,157.32
557.76,131.14
919.78,170.36
1163.47,216.31
968.22,181.07
254.55,88.82
992.58,195.4
1198.28,190.7
829.88,123.84
1080.51,175.25
1086.4,177.94
250.0,90.16
1337.62,250.17
704.13,127.22
646.43,126.33
656.77,136.85
1330.66,270.83
1415.79,293.62
1065.34,172.55
731.63,182.52
1918.19,366.06
893.73,158.46
671.6,85.27
1258.63,242.3
857.61,148.25
1631.68,302.24
603.78,75.42
836.73,139.56
1436.48,280.93
1070.85,144.04
796.29,116.82
577.1,64.33
502.41,97.26
446.84,102.95
1240.13,209.17
1174.97,214.88
1082.38,246.96
513.24,99.94
798.13,138.77
1014.15,189.67
1341.24,242.25
1026.36,197.39
946.17,179.05
575.1,106.5
1215.59,232.69
802.58,193.66
406.59,101.94
590.41,167.59
1139.24,158.39
1150.62,248.55
250.0,20.0
867.96,173.97
447.6,56.75
1038.52,171.1
1105.97,189.72
524.1,124.1
903.46,174.42
1192.63,229.4
1258.28,170.87
604.12,106.62
1277.64,238.99
990.27,175.84
727.28,127.64
868.31,152.53
1180.08,224.32
1174.08,212.66
1217.64,264.18
664.62,91.37
978.48,178.11
816.06,131.87
974.21,153.97
722.56,144.54
1455.59,234.63
893.67,207.44
851.34,156.65
1055.47,184.12
1288.16,228.42
915.81,175.34
790.69,163.19
1211.56,211.33
1509.56,283.3
1397.29,206.95
555.6,143.69
1170.52,179.93
875.46,165.26
1345.81,256.26
1541.68,314.77
250.0,29.05
904.74,174.59
740.2,130.1
651.22,102.81
576.93,125.33
743.59,93.28
798.7,184.81
777.25,123.48
250.0,64.8
944.82,164.08
1269.37,240.46
704.76,159.93
325.38,74.4
933.36,160.6
1271.25,252.35
954.95,188.76
645.52,106.57
532.77,124.57
1147.1,163.09
818.81,130.05
718.31,133.68
687.47,117.15
976.99,170.48
940.93,188.22
919.01,180.68
562.3,107.39
541.13,57.49
672.26,114.95
1001.54,150.85
1092.33,211.13
1413.31,254.71
607.16,131.71
1153.94,246.2
298.08,90.27
1022.56,235.83
370.66,40.53
471.1,101.15
1163.54,198.25
953.51,210.75
789.05,158.31
412.1,100.9
1029.19,178.59
930.29,172.48
1153.2,234.22
292.18,56.62
1117.04,175.78
710.22,177.86
1001.89,136.26
878.05,198.98
602.06,104.62
755.83,123.92
593.03,116.47
716.17,100.57
581.82,117.81
1040.55,266.09
599.04,163.09
1095.22,163.11
2043.02,377.85
810.08,127.5
346.29,79.44
1636.41,274.87
1022.15,227.01
854.44,164.53
768.93,119.98
532.09,86.61
781.5,126.22
627.04,107.83
630.26,84.21
1105.06,183.95
1239.95,256.58
820.99,158.38
1075.7,145.56
1633.46,313.08
605.77,111.78
328.16,49.77
1191.48,180.62
643.18,104.75
715.41,116.45
943.06,165.95
1333.7,203.2
945.86,173.41
250.0,60.79
1025.38,185.98
981.04,204.89
598.92,69.14
304.21,97.49
766.22,160.46
250.0,50.49
274.64,46.19
427.15,72.02
461.59,117.2
1207.71,234.93
847.22,150.82
1021.99,124.15
972.83,169.99
361.46,45.42
702.72,124.37
820.12,153.66
853.46,183.47
1067.66,160.13
1223.78,199.42
1029.44,207.36
1516.58,308.23
1053.48,206.24
712.94,131.45
1349.43,236.5
473.15,88.07
1086.94,225.19
847.45,146.15
599.64,127.0
973.25,177.81
800.08,153.59
253.99,62.4
964.47,179.75
538.73,95.92
942.87,192.27
855.5,142.81
1050.68,192.33
250.0,55.86
553.19,75.35
937.61,205.17
1909.05,332.4
948.59,169.17
745.99,95.5
1205.6,241.89
693.82,170.03
1051.41,156.26
918.2,141.54
1275.2,227.72
1131.57,194.05
732.29,122.63
374.28,21.17
525.78,82.92
1003.74,228.99
881.88,148.59
909.55,207.46
988.96,157.06
613.4,127.51
863.44,124.05
896.5,164.42
396.8,78.52
685.89,103.79
1037.0,185.96
1144.64,172.24
617.28,59.48
1074.8,156.41
684.94,120.24
592.32,75.16
1568.56,272.93
754.73,139.24
383.8,69.03
746.69,137.99
806.81,113.63
1219.45,218.08
774.35,122.93
1032.44,163.46
1271.98,226.07
695.79,144.51
1001.82,151.05
877.96,177.85
978.84,159.79
935.32,163.98
951.15,176.91
800.06,159.21
908.81,166.71
804.52,141.26
1715.92,275.38
1111.81,198.75
900.8,194.88
781.73,141.56
1242.54,205.35
614.64,95.35
450.82,48.75
424.54,62.61
1354.12,269.17
1335.94,248.27
955.94,124.92
703.91,133.46
707.68,142.29
1614.72,296.02
868.22,147.0
1020.07,192.79
746.01,173.38
931.65,155.77
1032.25,196.18
1532.19,245.09
869.57,124.58
1080.83,185.46
774.94,156.41
965.17,168.68
1019.66,216.36
828.42,154.33
982.91,150.75
651.76,107.54
1075.95,211.72
919.47,175.1
706.66,144.85
858.91,184.55
1357.62,283.79
863.41,147.87
1049.66,223.08
1048.64,155.14
1102.93,229.75
513.38,84.76
537.68,105.74
638.09,139.34
1112.41,182.45
991.68,202.92
974.11,175.7
857.69,161.75
436.35,44.7
689.87,121.35
973.91,192.02
840.34,153.15
962.53,185.08
354.99,101.65
895.38,184.13
250.0,49.19
443.61,60.21
560.04,138.1
255.05,67.61
619.45,105.47
996.91,166.0
1308.15,241.32
712.58,115.97
670.15,139.18
857.9,128.31
806.18,148.35
545.47,70.55
1089.56,165.59
797.0,148.26
669.34,141.57
700.92,150.5
1722.95,281.67
1171.16,193.78
781.18,142.51
250.0,57.65
303.58,50.33
930.27,190.26
798.25,162.59
496.76,78.04
853.81,163.33
639.36,133.8
675.59,120.01
839.34,181.69
544.36,115.3
415.01,96.02
425.98,60.34
758.23,135.89
345.91,77.71
1666.58,293.55
1226.72,203.67
1151.93,212.67
590.21,89.34
603.11,140.7
404.34,77.75
1543.44,294.19
1370.19,215.91
1135.31,207.54
857.63,102.7
764.12,147.55
1077.07,180.65
1459.21,214.57
1124.99,193.27
510.49,98.26
631.77,128.89
1063.79,162.27
597.71,101.66
735.17,160.51
1428.66,239.47
790.05,171.63
348.54,40.34
1910.01,338.11
1280.68,215.4
877.72,197.81
897.46,163.02
250.0,20.0
762.46,117.87
639.55,139.72
934.21,134.78
1469.69,276.02
1054.04,179.06
1610.61,290.22
411.34,121.78
360.23,66.36
1334.72,293.7
936.41,141.1
1063.56,191.38
890.58,137.39
968.31,170.41
1140.77,206.94
988.48,167.95
700.04,108.53
1715.57,297.09
933.02,118.13
830.19,152.7
779.08,130.1
1019.31,190.28
815.1,131.63
250.0,74.98
811.05,145.96
520.88,99.77
993.62,249.28
889.48,149.22
667.67,119.35
1229.37,203.56
875.3,177.1
768.08,132.05
773.26,135.33
765.44,164.06
1077.4,187.46
627.2,149.16
924.6,171.89
723.58,143.86
674.93,149.94
1065.41,216.16
572.73,72.17
1082.28,257.41
1008.38,194.69
1364.56,230.24
284.36,43.65
1256.66,226.57
794.12,126.73
274.32,20.0
669.34,134.14
1079.16,194.18
869.93,186.03
1371.73,268.12
781.58,174.74
888.29,179.18
835.28,189.88
542.47,108.26
889.95,158.36
823.28,139.67
930.66,232.21
920.76,145.37
900.59,137.38
933.76,154.74
1284.84,241.36
557.8,88.0
646.64,117.55
1395.89,275.39
1344.73,233.94
990.65,228.5
1608.45,264.89
1071.07,167.49
1555.87,296.73
1410.91,218.98
1469.64,229.38
498.02,69.54
1133.88,227.59
870.86,140.29
431.62,51.55
1367.64,238.71
1318.02,250.25
849.16,170.06
683.79,82.2
920.31,164.38
264.93,26.42
428.48,48.0
795.16,160.04
1115.45,171.45
835.12,181.68
705.46,133.92
610.25,90.84
1753.49,364.51
524.13,115.49
260.24,63.62
698.51,146.59
1081.25,196.02
937.86,206.19
637.17,111.72
967.31,180.27
1288.16,253.68
971.42,178.0
953.85,195.06
955.02,175.7
638.96,129.73
1057.3,153.15
1264.65,240.69
1373.28,286.43
1050.39,192.93
905.14,186.04
1556.86,316.54
942.12,213.93
730.56,61.99
658.82,115.48
618.69,104.8
723.85,142.58
1574.28,257.89
635.16,129.27
1434.37,284.84
828.12,154.94
1264.69,238.41
522.48,67.46
893.76,181.08
334.37,51.93
907.75,179.36
1175.38,197.14
1238.34,251.83
898.4,138.81
774.56,147.92
930.51,166.9
699.8,166.71
699.31,139.21
757.14,145.5
979.76,193.25
1402.66,266.31
1354.64,268.69
788.47,108.86
614.64,109.42
643.55,103.08
382.34,111.35
1154.79,243.5
412.27,110.35
250.0,103.99
1155.13,242.19
1139.92,165.38
521.68,92.07
1005.91,216.05
438.5,85.53
865.92,133.3
1025.61,188.68
1142.76,189.89
1038.67,187.65
250.0,46.36
1005.77,176.05
1663.31,282.63
1037.46,181.79
415.2,50.72
651.45,120.63
720.94,128.65
250.0,57.22
935.22,177.67
777.36,132.17
793.75,99.42
856.42,147.55
647.27,130.84
1199.26,184.25
964.38,192.84
713.18,122.39
1055.74,167.48
1024.42,205.41
565.75,98.1
839.47,174.7
838.95,164.67
695.17,128.85
425.15,39.3
684.31,156.41
1343.22,262.99
672.84,115.35
1214.64,248.62
887.64,141.62
958.68,177.48
471.53,106.06
1307.38,239.71
1621.06,309.7
655.63,83.59
1356.23,291.47
455.76,72.86
881.17,110.0
489.69,129.56
1032.09,207.39
828.57,99.73
882.21,162.61
1359.18,290.08
1335.23,264.44
839.73,160.87
1287.55,248.41
1302.63,257.52
1288.31,207.88
951.71,166.03
1015.71,148.19
800.72,153.51
1716.91,299.58
1039.65,207.53
871.25,186.86
1076.1,200.52
995.07,193.2
1621.85,297.62
892.33,163.15
1167.99,164.25
858.18,156.98
309.38,41.59
900.51,138.81
1198.71,194.32
947.58,164.62
495.32,89.8
1454.84,282.26
483.61,82.73
629.46,107.66
506.23,144.55
537.3,78.97
915.75,151.49
1113.84,227.49
694.57,158.23
1097.52,232.18
1169.18,191.37
784.87,132.69
370.17,92.62
1429.89,237.94
665.28,123.98
250.0,20.0
763.84,136.37
1104.3,192.55
1156.76,155.33
502.06,83.87
252.95,46.55
1007.06,261.11
1080.92,169.06
1291.27,226.86
1251.13,239.37
951.34,132.51
578.49,125.46
731.08,95.05
814.96,159.38
579.63,74.83
1278.34,194.43
1259.75,208.82
411.41,109.36
787.41,118.7
1621.76,298.15
1307.01,237.11
965.87,189.16
1283.56,194.55
1477.29,241.27
933.11,196.66
425.08,45.93
1200.88,174.41
1219.02,233.47
547.99,100.77
991.18,160.01
623.27,109.19
324.34,60.11
977.24,178.73
1408.25,319.91
1012.43,213.33
961.91,188.19
433.58,55.64
1119.9,225.33
706.26,94.29
627.7,109.12
1208.78,212.91
474.53,76.92
825.86,92.26
498.25,65.13
795.18,164.72
250.0,61.58
1089.56,191.53
1036.56,171.19
1661.89,310.69
984.82,152.66
584.24,78.65
1247.08,234.14
1239.12,213.81
1357.35,259.17
250.0,65.01
654.63,138.94
582.35,97.45
1435.01,269.41
1181.94,196.4
1295.66,257.35
520.27,74.53
946.4,174.8
330.43,78.97
514.19,84.76
943.23,195.75
977.6,152.69
1037.67,187.32
672.4,133.85
1048.88,178.48
901.61,152.54
1449.51,274.3
750.68,140.45
257.91,22.97
1115.87,212.87
1017.55,199.59
588.55,54.18
785.72,132.59
967.87,198.09
767.21,118.33
511.34,74.57
830.1,139.69
1209.52,254.56
773.43,147.17
974.12,166.24
836.49,148.95
467.73,78.49
862.77,172.69
744.16,110.14
1165.48,213.0
1332.37,275.82
1208.59,215.05
642.69,137.39
493.02,79.34
370.21,55.04
959.28,196.17
651.79,152.7
510.47,71.02
1586.66,326.35
1070.18,169.29
1017.66,165.94
1000.2,192.29
1466.57,255.23
841.54,146.17
1116.24,208.02
1216.19,231.96
1550.21,277.17
899.49,174.6
1332.11,235.14
260.06,46.62
1641.09,281.76
1047.91,203.07
1164.34,235.93
450.64,62.02
428.0,69.59
673.84,97.1
906.93,197.54
810.92,120.77
756.51,135.85
831.08,132.49
250.0,32.94
1049.28,180.22
840.56,152.05
1232.89,259.63
733.44,133.71
769.79,131.56
955.33,176.91
1139.41,228.02
1302.73,247.18
885.76,141.08
1049.99,182.73
911.57,162.83
797.14,113.23
250.0,60.51
972.08,163.14
581.26,129.42
1204.76,205.35
596.15,127.19
701.12,155.96
612.32,99.75
1086.63,170.05
793.87,106.32
1098.92,229.54
250.0,50.2
1597.95,323.83
546.39,90.01
1169.04,158.68
1074.98,190.46
1149.09,199.47
613.77,106.2
781.36,126.74
1039.43,204.25
901.38,137.39
581.73,105.03
1100.68,207.27
1699.3,317.63
752.39,163.84
1070.85,186.55
979.75,215.24
770.22,115.92
1182.2,273.83
1177.42,257.89
707.57,138.91
1401.55,299.84
903.74,172.69
1276.45,278.62
1020.52,187.93
913.85,107.17
897.09,171.69
1136.67,203.52
515.02,72.01
1029.96,202.01
1358.58,279.47
1078.7,154.06
288.66,34.87
415.93,48.02
907.35,155.64
624.57,157.85
1211.39,227.35
734.02,135.63
1092.96,178.0
1578.78,291.53
908.06,160.21
545.87,99.91
1038.54,176.68
998.96,208.83
987.51,206.44
1378.81,250.84
484.84,120.56
1249.82,240.39
687.83,116.49
1383.21,258.61
250.0,20.0
1680.72,313.33
805.21,129.12
476.4,100.49
1217.64,160.18
1079.07,212.57
1058.62,191.56
1225.36,199.14
912.74,155.7
797.6,139.99
494.21,89.94
860.15,116.65
720.99,139.46
897.07,112.32
939.52,157.27
1508.08,231.13
638.44,123.97
850.63,141.27
747.61,111.23
408.99,20.0
1919.11,357.51
572.36,101.41
1029.29,193.78
1495.08,233.25
466.22,110.96
1206.62,183.51
361.22,23.84
619.16,155.75
1096.46,197.85
804.55,112.65
1409.08,255.23
944.98,149.33
1082.35,237.28
658.55,108.89
536.51,93.93
495.42,82.31
572.77,89.88
656.77,100.43
1304.98,221.91
1041.19,190.72
452.79,94.22
755.85,149.71
889.37,114.75
1926.71,329.12
903.0,178.32
1058.77,210.92
552.67,104.56
1152.23,194.41
1383.16,217.92
847.21,175.85
1115.42,196.47
1101.42,191.01
924.31,170.4
1351.84,232.61
620.46,119.45
594.74,120.35
901.56,167.06
769.33,122.39
250.0,61.13
644.03,139.73
250.0,61.48
787.79,111.55
1149.63,172.65
918.95,133.79
946.7,206.72
845.55,176.93
974.09,163.14
1888.73,307.33
776.75,151.93
895.36,115.77
597.41,58.17
250.0,49.13
992.94,168.85
1296.11,247.32
1712.02,329.19
834.36,140.61
809.29,122.97
1227.44,237.2
1499.27,210.11
467.5,95.23
1132.6,268.68
1539.75,270.38
812.87,144.75
494.65,72.67
1174.82,212.95
429.07,110.89
1316.61,211.69
1596.74,277.43
724.96,101.73
1480.31,272.62
1120.95,193.6
1385.09,227.74
672.54,112.14
1118.19,182.14
984.76,203.1
625.03,92.68
776.82,152.68
1101.64,179.46
506.28,133.05
479.49,99.44
453.02,84.04
628.51,108.46
1000.2,156.55
722.71,164.15
1347.19,236.24
394.59,52.42
1079.59,217.43
771.56,161.74
863.33,119.33
1139.53,170.87
250.0,20.0
250.0,72.36
878.07,145.29
822.13,143.36
400.16,48.56
1601.82,321.74
494.49,58.8
713.7,151.86
1302.5,205.12
663.72,147.79
596.25,123.64
1036.17,144.74
639.91,110.29
1038.2,167.22
1079.58,206.58
1032.74,182.94
1312.64,254.04
764.95,219.82
723.58,128.43
870.07,204.72
250.0,31.64
974.79,179.29
784.63,113.81
1033.86,169.93
586.29,106.57
1370.85,255.54
827.28,154.5
1192.45,209.94
722.38,115.8
1063.34,169.03
355.68,50.45
250.0,39.1
827.58,127.59
892.96,97.38
866.34,135.47
798.78,152.78
759.45,58.92
1136.38,220.17
1524.36,243.81
1805.59,315.69
1283.07,199.19
250.0,54.82
1267.81,206.89
1263.36,228.25
864.74,116.14
1224.53,263.79
1026.06,159.62
894.84,129.0
988.64,166.56
706.07,157.32
256.08,54.95
250.0,28.93
1220.94,200.47
540.97,70.48
364.67,51.71
357.54,55.52
733.38,134.31
1430.56,270.91
849.2,158.3
399.11,68.75
1418.6,259.65
1014.31,188.27
778.72,146.16
1069.91,199.86
904.09,152.31
648.93,82.54
708.65,132.69
467.1,84.84
735.6,153.53
1225.62,209.57
1216.03,258.35
838.43,175.27
842.27,172.0
538.28,67.48
1038.59,204.75
415.85,50.57
1191.11,213.95
1046.54,199.78
807.19,118.79
1052.41,181.62
780.58,165.51
966.04,226.0
975.2,165.59
1308.31,254.15
1071.3,212.61
1267.03,172.79
1037.6,198.75
879.93,143.15
1080.18,160.85
1020.72,212.75
773.57,149.17
407.32,124.33
717.22,148.05
714.62,125.92
1094.33,183.22
877.22,119.63
615.61,138.8
842.39,171.03
787.78,148.51
578.41,135.74
1413.49,252.25
834.83,138.92
622.87,113.31
318.21,65.46
930.61,205.0
1081.34,171.09
671.93,109.92
949.1,143.24
518.02,75.6
819.73,147.5
1279.64,260.8
818.28,142.8
674.5,99.7
1369.77,247.8
969.24,169.69
723.91,130.92
597.05,147.46
497.89,80.05
1049.37,183.17
1168.45,204.26
900.04,135.87
830.55,176.62
1105.9,236.11
403.71,114.05
926.56,114.68
906.03,153.82
1045.12,164.06
1067.62,191.62
757.21,143.02
1549.05,292.58
520.38,29.52
733.22,103.23
1200.31,213.55
677.78,113.1
939.0,131.96
713.63,88.17
763.05,128.23
446.94,85.26
1166.27,213.31
1174.05,225.34
1172.84,245.85
749.75,112.14
1016.25,177.25
1598.3,288.8
1001.56,175.77
495.33,77.24
601.1,96.24
584.58,76.82
1362.31,264.01
1038.01,178.89
349.1,43.92
1356.03,263.79
1098.33,160.11
961.04,185.41
1431.04,236.19
819.83,166.16
1376.68,239.32
250.0,71.51
643.45,90.6
1177.12,203.55
1487.37,272.4
473.78,71.59
753.67,143.15
958.17,143.26
571.21,110.81
807.86,139.3
1453.86,249.81
539.02,74.9
815.87,158.86
995.55,219.44
1062.9,187.83
597.34,58.71
837.6,153.27
798.55,156.61
1006.27,183.37
488.34,113.83
1345.0,217.27
990.31,181.37
1273.49,212.45
700.06,114.68
472.93,66.61
565.91,70.75
1145.23,170.85
745.72,117.09
333.06,63.69
963.17,157.99
787.72,128.64
796.63,126.06
301.42,48.69
371.85,35.39
708.2,175.8
575.36,101.86
700.73,93.6
1191.38,167.44
527.56,53.1
583.0,95.84
715.51,169.51
562.83,112.6
824.61,147.6
1259.68,213.65
799.38,137.1
990.38,207.97
250.0,115.57
928.54,162.05
1416.54,252.71
934.39,158.11
944.87,161.63
999.94,175.76
1448.8,272.92
1373.82,219.61
542.32,122.47
1320.92,244.13
1381.63,275.73
301.45,37.61
909.14,229.84
1083.94,240.43
250.0,41.59
661.87,105.75
649.48,92.35
674.21,116.89
1265.62,235.28
880.21,137.36
1047.42,181.93
931.31,165.65
1763.84,310.31
1248.75,208.92
893.85,114.7
807.59,128.83
656.21,158.95
559.38,91.57
481.08,108.76
1243.72,205.02
586.75,125.81
1124.71,130.94
723.77,136.96
637.12,107.32
784.41,98.6
1527.17,244.41
1963.19,406.9
771.73,168.07
739.64,105.7
1234.25,233.19
953.44,169.69
671.34,121.64
1071.77,249.96
1168.63,183.41
815.99,140.01
825.78,118.57
1500.24,206.53
612.7,112.47
710.99,127.68
738.11,81.43
1494.67,220.52
250.0,33.73
1187.84,228.91
889.68,170.94
1534.72,289.67
1024.47,136.84
250.0,28.16
1464.02,259.37
817.4,170.57
250.0,20.0
758.1,161.78
912.64,150.47
532.8,63.24
364.01,58.82
1003.81,193.88
464.66,127.16
540.92,63.96
1375.07,238.08
784.31,158.65
473.98,69.16
586.55,94.89
1035.17,220.26
1047.67,167.4
1133.0,232.56
1181.5,178.88
1016.73,172.75
1112.81,197.24
733.53,158.23
508.76,138.31
1375.29,265.29
1208.09,203.2
801.5,134.99
667.47,59.86
1700.15,301.84
583.43,144.21
979.53,187.71
665.42,133.34
756.08,180.69
637.42,173.76
250.0,66.6
1036.56,219.28
1129.88,154.52
667.38,137.27
1812.2,330.85
999.16,158.3
958.55,199.8
1035.43,202.76
692.46,106.98
557.84,84.39
633.53,143.18
709.22,151.19
1096.23,153.87
767.77,158.4
1116.56,177.64
458.44,96.37
674.5,85.73
650.7,117.92
250.0,58.95
739.71,128.61
536.84,130.85
1059.99,160.56
1156.42,205.95
409.91,111.44
814.09,140.14
452.1,93.09
1013.57,168.4
659.54,121.79
713.08,70.55
824.12,160.16
1000.07,147.38
919.29,178.12
1037.62,168.75
1151.57,191.1
853.41,148.93
537.54,104.52
339.55,67.29
633.01,166.12
978.7,156.38
415.92,73.91
1275.82,229.32
532.19,54.53
860.48,223.38
1416.71,308.96
836.21,154.88
517.77,65.43
250.0,54.51
1042.15,157.79
1008.57,130.67
1101.63,192.62
939.58,172.43
712.23,125.68
624.77,89.75
914.6,175.07
1246.49,213.74
250.0,66.72
1228.54,233.62
798.33,198.21
841.46,146.01
1143.33,204.83
840.23,164.87
979.03,190.96
328.14,71.0
802.9,147.62
1077.24,203.56
762.92,108.95
783.93,159.95
957.42,208.44
1050.88,211.22
1432.58,291.16
1053.85,163.26
1373.03,252.08
866.05,154.59
250.0,22.78
750.16,132.07
616.47,119.68
877.93,189.41
787.59,164.49
992.19,158.33
665.38,137.99
975.49,109.59
1029.4,195.76
912.4,185.74
387.85,60.26
1212.82,229.56
1116.91,177.39
833.04,144.42
266.1,43.58
1005.71,173.33
715.23,183.83
707.66,157.02
872.61,205.83
1409.36,269.55
951.43,162.2
861.27,163.73
717.48,143.74
910.89,170.86
899.6,157.82
1111.06,195.98
713.98,143.01
615.78,57.39
745.0,112.62
869.53,155.37
892.57,202.18
896.59,205.73
553.17,108.37
870.09,131.04
1139.27,234.82
1345.29,244.6
1244.55,241.41
878.73,218.54
844.59,235.31
1335.07,230.63
861.54,147.36
1203.49,224.93
889.82,185.13
250.0,44.37
1132.41,219.47
1238.19,205.63
785.18,152.51
494.95,115.94
1432.56,263.79
848.95,166.99
779.68,101.41
1057.11,183.56
1857.71,296.92
1069.44,200.7
962.39,197.48
924.42,164.7
1478.94,281.11
1084.56,215.62
1202.34,203.94
1006.38,160.99
1087.55,187.22
802.56,90.53
959.26,161.43
659.86,125.68
722.19,158.46
1071.65,172.2
653.74,129.87
945.68,154.34
771.33,96.85
506.56,101.2
979.71,167.51
1171.41,243.71
439.67,117.97
1113.13,197.54
509.73,95.27
1374.44,212.9
1098.47,189.78
439.65,98.4
1198.54,207.16
685.37,125.37
562.1,115.24
1152.62,239.83
1322.37,202.89
1066.71,218.27
769.93,161.48
959.35,176.05
696.25,117.58
838.97,110.82
1042.83,192.08
400.8,37.25
1056.21,194.7
405.64,107.15
454.18,69.46
1128.85,230.36
604.58,92.84
553.13,107.61
796.54,148.23
693.02,140.39
980.98,215.26
961.13,145.45
555.05,124.17
301.16,80.16
829.01,185.43
1285.18,233.03
876.96,126.26
778.34,128.33
1505.63,277.84
1163.41,247.24
295.33,96.4
802.36,169.16
978.07,199.25
526.33,95.9
797.48,141.02
907.45,136.8
821.7,199.23
476.22,88.06
1413.87,238.63
993.39,176.85
599.28,76.98
1206.63,224.92
871.65,147.24
1247.11,210.1
863.5,144.81
383.36,31.65
526.48,102.14
1299.38,235.27
1261.47,232.8
434.73,97.81
1387.56,285.54
1259.02,182.69
678.02,124.09
872.68,133.97
250.0,34.4
654.73,153.51
825.99,174.14
1008.26,203.29
859.48,112.11
948.56,185.95
561.13,147.86
1013.35,149.74
1489.1,283.32
1053.81,160.23
911.87,166.45
640.8,108.64
775.22,112.91
440.76,85.97
394.03,139.68
875.48,117.87
1094.05,156.78
600.52,164.95
1318.51,242.31
703.71,150.9
868.53,168.15
1230.92,164.39
790.42,143.01
1119.65,168.8
1100.43,214.96
664.12,118.79
673.53,140.98
1327.83,255.2
1361.98,278.23
1118.94,194.5
596.29,102.23
1203.97,222.59
802.67,133.41
455.97,69.33
677.16,137.1
821.7,153.46
1280.29,210.92
619.12,127.54
561.99,92.79
731.04,145.57
857.34,123.53
1135.56,220.03
1099.65,132.37
250.0,37.68
775.46,170.35
943.37,132.69
595.36,114.15
626.84,85.6
1118.6,191.01
1139.11,240.63
837.98,137.45
1040.68,145.36
1062.12,191.34
516.11,106.59
520.8,81.61
762.36,128.63
657.45,162.98
691.16,84.39
866.7,151.04
867.92,167.44
250.0,29.68
933.46,192.44
811.82,156.31
978.97,174.51
675.67,129.44
677.6,115.35
763.31,154.57
1274.0,205.47
754.12,157.11
1288.79,201.06
1241.99,269.21
781.57,174.2
721.14,115.88
733.34,88.45
849.58,115.96
704.4,130.63
1157.5,215.26
674.0,137.56
1202.06,195.43
573.63,88.21
316.41,72.25
271.0,37.51
710.88,109.7
617.35,105.75
601.54,130.93
1244.05,234.89
643.97,140.59
250.0,55.41
1097.66,218.48
1367.62,239.18
1057.45,188.14
665.46,92.72
960.06,186.7
618.84,126.18
559.94,84.38
830.83,142.76
880.06,153.26
829.03,122.97
1485.08,283.38
914.98,195.37
1235.91,199.1
1681.16,336.1
734.26,150.39
952.0,208.15
1185.94,177.91
942.72,131.6
803.01,159.05
1720.23,319.32
1319.42,232.59
250.0,50.36
1375.07,276.88
1460.12,259.04
1318.37,229.37
1162.73,201.77
1442.83,227.49
1208.92,196.47
1102.55,206.22
946.95,175.02
524.94,101.03
419.54,84.81
1170.53,201.98
1164.27,212.0
885.05,189.55
600.17,130.99
504.49,57.85
773.23,153.06
1145.66,213.26
1683.44,349.83
891.42,183.34
1000.71,207.06
1294.08,255.56
877.66,109.12
1029.06,163.79
1187.69,183.14
1285.71,236.28
918.95,171.4
731.79,151.99
971.44,172.66
305.94,69.53
1002.8,156.23
1203.41,220.93
1494.38,297.0
1223.63,246.73
250.0,61.87
1387.12,268.29
1413.43,272.8
577.78,86.6
759.78,133.06
1403.67,266.49
919.45,127.07
694.36,122.96
636.99,87.44
1822.11,335.13
1175.62,191.7
802.49,130.89
1400.02,260.24
868.42,193.25
1323.99,245.22
1103.43,144.55
781.48,157.16
1074.41,158.46
1088.55,177.55
1180.29,221.48
1469.95,265.08
1674.14,297.76
1043.9,191.58
250.0,44.33
1206.83,239.23
808.73,150.44
308.07,113.18
1141.74,191.46
1053.79,145.46
618.06,115.78
484.93,104.11
1388.54,238.44
1077.16,223.84
623.16,141.05
1131.89,159.7
752.92,162.09
1090.67,142.06
1009.93,182.4
250.0,60.36
937.9,131.48
841.71,145.53
640.89,90.33
457.59,112.55
823.87,155.05
776.54,146.34
1127.99,197.37
849.19,203.23
931.0,144.81
1014.51,178.82
737.63,120.14
551.28,72.85
1674.7,274.72
872.8,167.25
826.5,127.95
1394.72,297.01
1560.5,327.23
1406.0,234.76
763.38,122.04
1021.55,141.51
1104.59,189.3
1682.89,329.52
1047.08,198.04
1062.61,211.83
545.41,99.49
460.65,68.87
1374.04,226.24
1021.04,194.2
1056.55,179.73
1275.76,239.13
1198.31,184.84
1152.63,231.53
1122.57,211.04
948.54,184.76
973.19,156.86
1220.61,217.44
571.56,105.57
532.35,101.67
928.59,170.16
952.2,178.29
1153.56,192.05
822.2,154.71
627.73,132.13
1110.61,187.45
1371.31,248.86
1027.76,207.01
391.11,70.79
996.44,173.52
250.0,68.43
885.62,107.06
250.0,31.1
749.46,125.88
1078.87,212.85
800.1,101.19
1302.06,201.95
976.67,177.91
506.73,90.55
1215.23,204.79
1141.23,194.02
1345.84,212.59
1148.41,241.43
1064.46,217.74
552.47,55.99
1184.62,242.71
848.75,140.56
1182.12,195.15
1680.55,322.94
1322.37,222.75
999.77,221.0
925.67,182.84
753.8,98.73
250.0,64.97
916.26,157.56
720.18,101.26
1012.67,177.64
719.31,107.26
977.37,160.14
1336.12,260.01
954.85,158.83
